time,SST
2020-05-23,14.549
2020-05-24,14.655
2020-05-25,14.528
2020-05-26,14.135
2020-05-27,14.32
2020-05-28,14.616999999999999
2020-05-29,14.711
2020-05-30,14.156
2020-05-31,14.081999999999999
2020-06-01,13.974
2020-06-02,14.02
2020-06-03,13.669
2020-06-04,13.445
2020-06-05,13.625
2020-06-06,13.718
2020-06-07,13.746
2020-06-08,13.961
2020-06-09,13.932
2020-06-10,13.829
2020-06-11,13.642999999999999
2020-06-12,13.608
2020-06-13,13.619
2020-06-14,13.565
2020-06-15,13.227
2020-06-16,13.027
2020-06-17,13.171
2020-06-18,13.039
2020-06-19,13.19
2020-06-20,13.265
2020-06-21,13.241999999999999
2020-06-22,12.825
2020-06-23,12.852
2020-06-24,12.894
2020-06-25,12.767999999999999
2020-06-26,12.557
2020-06-27,12.254
2020-06-28,12.233
2020-06-29,12.347999999999999
2020-06-30,12.448
2020-07-01,12.231
2020-07-02,12.4
2020-07-03,12.488
2020-07-04,12.481
2020-07-05,12.116999999999999
2020-07-06,11.917
2020-07-07,12.229
2020-07-08,12.388
2020-07-09,12.436
2020-07-10,8.146999999999998
2020-07-11,11.104
2020-07-12,11.346
2020-07-13,11.416
2020-07-14,11.594
2020-07-15,11.613
2020-07-16,11.487
2020-07-17,11.229
2020-07-18,11.281
2020-07-19,11.119
2020-07-20,10.866
2020-07-21,10.913
2020-07-22,11.481
2020-07-23,11.251999999999999
2020-07-24,11.296
2020-07-25,11.219
2020-07-26,11.264
2020-07-27,10.956
2020-07-28,10.804
2020-07-29,11.003
2020-07-30,11.074
2020-07-31,10.876
2020-08-01,10.814
2020-08-02,11.091
2020-08-03,10.869
2020-08-04,10.538
2020-08-05,10.311
2020-08-06,10.185
2020-08-07,10.185
2020-08-08,10.269
2020-08-09,9.792
2020-08-10,9.931
2020-08-11,9.949
2020-08-12,9.961
2020-08-13,9.876
2020-08-14,9.703
2020-08-15,9.27
2020-08-16,9.256
2020-08-17,9.263
2020-08-18,9.192
2020-08-19,9.089
2020-08-20,9.190999999999999
2020-08-21,9.371
2020-08-22,9.749
2020-08-23,9.709
2020-08-24,9.613
2020-08-25,9.633
2020-08-26,9.455
2020-08-27,8.928999999999998
2020-08-28,8.96
2020-08-29,9.051
2020-08-30,9.001999999999999
2020-08-31,8.89
2020-09-01,9.004
2020-09-02,9.405
2020-09-03,9.405
2020-09-04,9.350999999999999
2020-09-05,8.936
2020-09-06,9.153
2020-09-07,9.136
2020-09-08,8.988
2020-09-09,9.334999999999999
2020-09-10,9.027
2020-09-11,8.902999999999999
2020-09-12,8.826999999999998
2020-09-13,8.809000000000001
2020-09-14,8.934999999999999
2020-09-15,8.844000000000001
2020-09-16,8.544
2020-09-17,8.600999999999999
2020-09-18,8.552
2020-09-19,8.796
2020-09-20,8.823999999999998
2020-09-21,8.767
2020-09-22,8.872
2020-09-23,8.829
2020-09-24,8.918
2020-09-25,9.134
2020-09-26,8.957
2020-09-27,9.046
2020-09-28,9.123
2020-09-29,9.195
2020-09-30,9.257
2020-10-01,9.206
2020-10-02,9.01
2020-10-03,8.844999999999999
2020-10-04,8.82
2020-10-05,8.867
2020-10-06,9.315999999999999
2020-10-07,9.051
2020-10-08,8.936
2020-10-09,8.844000000000001
2020-10-10,9.184
2020-10-11,9.965
2020-10-12,10.308
2020-10-13,10.212
2020-10-14,9.839
2020-10-15,10.11
2020-10-16,10.278
2020-10-17,10.003
2020-10-18,9.956
2020-10-19,9.574
2020-10-20,9.339
2020-10-21,9.347
2020-10-22,9.943999999999999
2020-10-23,10.086
2020-10-24,10.487
2020-10-25,10.66
2020-10-26,10.665
2020-10-27,10.56
2020-10-28,10.257
2020-10-29,10.293
2020-10-30,10.54
2020-10-31,10.669
2020-11-01,10.815
2020-11-02,10.856
2020-11-03,11.247
2020-11-04,11.256
2020-11-05,10.81
2020-11-06,10.695
2020-11-07,10.732
2020-11-08,10.767
2020-11-09,10.902
2020-11-10,12.008
2020-11-11,11.472
2020-11-12,11.378
2020-11-13,11.261
2020-11-14,10.946
2020-11-15,10.993
2020-11-16,11.496
2020-11-17,11.724
2020-11-18,11.767
2020-11-19,11.684
2020-11-20,11.888
2020-11-21,12.235
2020-11-22,12.209
2020-11-23,12.422
2020-11-24,12.581
2020-11-25,12.565999999999999
2020-11-26,12.100999999999999
2020-11-27,12.161999999999999
2020-11-28,12.203
2020-11-29,12.177
2020-11-30,12.259
2020-12-01,12.757
2020-12-02,13.503
2020-12-03,13.483
2020-12-04,12.955
2020-12-05,12.972
2020-12-06,13.128
2020-12-07,13.459
2020-12-08,13.501999999999999
2020-12-09,13.554
2020-12-10,13.872
2020-12-11,13.324
2020-12-12,13.392999999999999
2020-12-13,13.815999999999999
2020-12-14,13.902
2020-12-15,13.462
2020-12-16,13.749
2020-12-17,14.065
2020-12-18,14.283999999999999
2020-12-19,14.177999999999999
2020-12-20,13.948
2020-12-21,14.103
2020-12-22,14.541
2020-12-23,15.218
2020-12-24,15.219
2020-12-25,15.366
2020-12-26,15.613
2020-12-27,16.709
2020-12-28,17.274
2020-12-29,16.762999999999998
2020-12-30,15.35
2020-12-31,15.265
2021-01-01,15.132
2021-01-02,15.948
2021-01-03,15.842
2021-01-04,15.664
